# Wavelength      transmission
#         um          unitless
     1.66959   0.000000000e+00
     1.66976   0.000000000e+00
     1.66993   0.000000000e+00
     1.67009   0.000000000e+00
     1.67026   0.000000000e+00
     1.67043   0.000000000e+00
     1.67059   0.000000000e+00
     1.67076   1.000000000e+00
     1.67093   1.000000000e+00
     1.67110   1.000000000e+00
     1.67126   1.000000000e+00
     1.67143   1.000000000e+00
     1.67160   1.000000000e+00
     1.67176   1.000000000e+00
     1.67193   1.000000000e+00
     1.67210   1.000000000e+00
     1.67227   1.000000000e+00
     1.67243   1.000000000e+00
     1.67260   1.000000000e+00
     1.67277   1.000000000e+00
     1.67294   1.000000000e+00
     1.67310   1.000000000e+00
     1.67327   1.000000000e+00
     1.67344   1.000000000e+00
     1.67360   1.000000000e+00
     1.67377   1.000000000e+00
     1.67394   1.000000000e+00
     1.67411   1.000000000e+00
     1.67427   1.000000000e+00
     1.67444   1.000000000e+00
     1.67461   1.000000000e+00
     1.67478   1.000000000e+00
     1.67494   1.000000000e+00
     1.67511   1.000000000e+00
     1.67528   1.000000000e+00
     1.67545   1.000000000e+00
     1.67561   1.000000000e+00
     1.67578   1.000000000e+00
     1.67595   1.000000000e+00
     1.67612   1.000000000e+00
     1.67628   1.000000000e+00
     1.67645   1.000000000e+00
     1.67662   1.000000000e+00
     1.67679   1.000000000e+00
     1.67696   1.000000000e+00
     1.67712   1.000000000e+00
     1.67729   1.000000000e+00
     1.67746   1.000000000e+00
     1.67763   1.000000000e+00
     1.67779   1.000000000e+00
     1.67796   1.000000000e+00
     1.67813   1.000000000e+00
     1.67830   1.000000000e+00
     1.67847   1.000000000e+00
     1.67863   1.000000000e+00
     1.67880   1.000000000e+00
     1.67897   1.000000000e+00
     1.67914   1.000000000e+00
     1.67930   1.000000000e+00
     1.67947   1.000000000e+00
     1.67964   1.000000000e+00
     1.67981   1.000000000e+00
     1.67998   1.000000000e+00
     1.68014   1.000000000e+00
     1.68031   1.000000000e+00
     1.68048   1.000000000e+00
     1.68065   1.000000000e+00
     1.68082   1.000000000e+00
     1.68098   1.000000000e+00
     1.68115   1.000000000e+00
     1.68132   1.000000000e+00
     1.68149   1.000000000e+00
     1.68166   1.000000000e+00
     1.68183   1.000000000e+00
     1.68199   1.000000000e+00
     1.68216   1.000000000e+00
     1.68233   1.000000000e+00
     1.68250   1.000000000e+00
     1.68267   1.000000000e+00
     1.68283   1.000000000e+00
     1.68300   1.000000000e+00
     1.68317   1.000000000e+00
     1.68334   1.000000000e+00
     1.68351   1.000000000e+00
     1.68368   1.000000000e+00
     1.68384   1.000000000e+00
     1.68401   1.000000000e+00
     1.68418   1.000000000e+00
     1.68435   1.000000000e+00
     1.68452   1.000000000e+00
     1.68469   1.000000000e+00
     1.68486   1.000000000e+00
     1.68502   1.000000000e+00
     1.68519   1.000000000e+00
     1.68536   1.000000000e+00
     1.68553   1.000000000e+00
     1.68570   1.000000000e+00
     1.68587   1.000000000e+00
     1.68604   1.000000000e+00
     1.68620   1.000000000e+00
     1.68637   1.000000000e+00
     1.68654   1.000000000e+00
     1.68671   1.000000000e+00
     1.68688   1.000000000e+00
     1.68705   1.000000000e+00
     1.68722   1.000000000e+00
     1.68738   1.000000000e+00
     1.68755   1.000000000e+00
     1.68772   1.000000000e+00
     1.68789   1.000000000e+00
     1.68806   1.000000000e+00
     1.68823   1.000000000e+00
     1.68840   1.000000000e+00
     1.68857   1.000000000e+00
     1.68873   1.000000000e+00
     1.68890   1.000000000e+00
     1.68907   1.000000000e+00
     1.68924   1.000000000e+00
     1.68941   0.000000000e+00
     1.68958   0.000000000e+00
     1.68975   0.000000000e+00
     1.68992   0.000000000e+00
     1.69009   0.000000000e+00
     1.69026   0.000000000e+00
