#  Wavelength      transmission
#          um          unitless
     0.765617   0.000000000e+00
     0.765693   0.000000000e+00
     0.765770   0.000000000e+00
     0.765846   0.000000000e+00
     0.765923   0.000000000e+00
     0.766000   0.000000000e+00
     0.766076   1.000000000e+00
     0.766153   1.000000000e+00
     0.766229   1.000000000e+00
     0.766306   1.000000000e+00
     0.766383   1.000000000e+00
     0.766459   1.000000000e+00
     0.766536   1.000000000e+00
     0.766613   1.000000000e+00
     0.766689   1.000000000e+00
     0.766766   1.000000000e+00
     0.766843   1.000000000e+00
     0.766919   1.000000000e+00
     0.766996   1.000000000e+00
     0.767073   1.000000000e+00
     0.767150   1.000000000e+00
     0.767226   1.000000000e+00
     0.767303   1.000000000e+00
     0.767380   1.000000000e+00
     0.767456   1.000000000e+00
     0.767533   1.000000000e+00
     0.767610   1.000000000e+00
     0.767687   1.000000000e+00
     0.767763   1.000000000e+00
     0.767840   1.000000000e+00
     0.767917   1.000000000e+00
     0.767994   1.000000000e+00
     0.768071   1.000000000e+00
     0.768147   1.000000000e+00
     0.768224   1.000000000e+00
     0.768301   1.000000000e+00
     0.768378   1.000000000e+00
     0.768455   1.000000000e+00
     0.768532   1.000000000e+00
     0.768608   1.000000000e+00
     0.768685   1.000000000e+00
     0.768762   1.000000000e+00
     0.768839   1.000000000e+00
     0.768916   1.000000000e+00
     0.768993   1.000000000e+00
     0.769070   1.000000000e+00
     0.769147   1.000000000e+00
     0.769224   1.000000000e+00
     0.769301   1.000000000e+00
     0.769377   1.000000000e+00
     0.769454   1.000000000e+00
     0.769531   1.000000000e+00
     0.769608   1.000000000e+00
     0.769685   1.000000000e+00
     0.769762   1.000000000e+00
     0.769839   1.000000000e+00
     0.769916   1.000000000e+00
     0.769993   1.000000000e+00
     0.770070   1.000000000e+00
     0.770147   1.000000000e+00
     0.770224   1.000000000e+00
     0.770301   1.000000000e+00
     0.770378   1.000000000e+00
     0.770455   1.000000000e+00
     0.770532   1.000000000e+00
     0.770609   1.000000000e+00
     0.770687   1.000000000e+00
     0.770764   1.000000000e+00
     0.770841   1.000000000e+00
     0.770918   1.000000000e+00
     0.770995   1.000000000e+00
     0.771072   1.000000000e+00
     0.771149   1.000000000e+00
     0.771226   1.000000000e+00
     0.771303   1.000000000e+00
     0.771380   1.000000000e+00
     0.771458   1.000000000e+00
     0.771535   1.000000000e+00
     0.771612   1.000000000e+00
     0.771689   1.000000000e+00
     0.771766   1.000000000e+00
     0.771843   1.000000000e+00
     0.771921   1.000000000e+00
     0.771998   1.000000000e+00
     0.772075   1.000000000e+00
     0.772152   1.000000000e+00
     0.772229   1.000000000e+00
     0.772307   1.000000000e+00
     0.772384   1.000000000e+00
     0.772461   1.000000000e+00
     0.772538   1.000000000e+00
     0.772616   1.000000000e+00
     0.772693   1.000000000e+00
     0.772770   1.000000000e+00
     0.772847   1.000000000e+00
     0.772925   1.000000000e+00
     0.773002   0.000000000e+00
     0.773079   0.000000000e+00
     0.773157   0.000000000e+00
     0.773234   0.000000000e+00
     0.773311   0.000000000e+00
