# Wavelength      transmission
#         um          unitless
     1.44847   0.000000000e+00
     1.44861   0.000000000e+00
     1.44876   0.000000000e+00
     1.44890   0.000000000e+00
     1.44905   0.000000000e+00
     1.44919   0.000000000e+00
     1.44934   0.000000000e+00
     1.44948   0.000000000e+00
     1.44963   0.000000000e+00
     1.44977   0.000000000e+00
     1.44992   0.000000000e+00
     1.45006   1.000000000e+00
     1.45021   1.000000000e+00
     1.45035   1.000000000e+00
     1.45050   1.000000000e+00
     1.45064   1.000000000e+00
     1.45079   1.000000000e+00
     1.45093   1.000000000e+00
     1.45108   1.000000000e+00
     1.45122   1.000000000e+00
     1.45137   1.000000000e+00
     1.45151   1.000000000e+00
     1.45166   1.000000000e+00
     1.45180   1.000000000e+00
     1.45195   1.000000000e+00
     1.45209   1.000000000e+00
     1.45224   1.000000000e+00
     1.45238   1.000000000e+00
     1.45253   1.000000000e+00
     1.45267   1.000000000e+00
     1.45282   1.000000000e+00
     1.45296   1.000000000e+00
     1.45311   1.000000000e+00
     1.45325   1.000000000e+00
     1.45340   1.000000000e+00
     1.45354   1.000000000e+00
     1.45369   1.000000000e+00
     1.45384   1.000000000e+00
     1.45398   1.000000000e+00
     1.45413   1.000000000e+00
     1.45427   1.000000000e+00
     1.45442   1.000000000e+00
     1.45456   1.000000000e+00
     1.45471   1.000000000e+00
     1.45485   1.000000000e+00
     1.45500   1.000000000e+00
     1.45514   1.000000000e+00
     1.45529   1.000000000e+00
     1.45544   1.000000000e+00
     1.45558   1.000000000e+00
     1.45573   1.000000000e+00
     1.45587   1.000000000e+00
     1.45602   1.000000000e+00
     1.45616   1.000000000e+00
     1.45631   1.000000000e+00
     1.45645   1.000000000e+00
     1.45660   1.000000000e+00
     1.45675   1.000000000e+00
     1.45689   1.000000000e+00
     1.45704   1.000000000e+00
     1.45718   1.000000000e+00
     1.45733   1.000000000e+00
     1.45747   1.000000000e+00
     1.45762   1.000000000e+00
     1.45777   1.000000000e+00
     1.45791   1.000000000e+00
     1.45806   1.000000000e+00
     1.45820   1.000000000e+00
     1.45835   1.000000000e+00
     1.45850   1.000000000e+00
     1.45864   1.000000000e+00
     1.45879   1.000000000e+00
     1.45893   1.000000000e+00
     1.45908   1.000000000e+00
     1.45922   1.000000000e+00
     1.45937   1.000000000e+00
     1.45952   1.000000000e+00
     1.45966   1.000000000e+00
     1.45981   1.000000000e+00
     1.45995   1.000000000e+00
     1.46010   1.000000000e+00
     1.46025   1.000000000e+00
     1.46039   1.000000000e+00
     1.46054   1.000000000e+00
     1.46068   1.000000000e+00
     1.46083   1.000000000e+00
     1.46098   1.000000000e+00
     1.46112   1.000000000e+00
     1.46127   1.000000000e+00
     1.46141   1.000000000e+00
     1.46156   1.000000000e+00
     1.46171   1.000000000e+00
     1.46185   1.000000000e+00
     1.46200   1.000000000e+00
     1.46215   1.000000000e+00
     1.46229   1.000000000e+00
     1.46244   1.000000000e+00
     1.46258   1.000000000e+00
     1.46273   1.000000000e+00
     1.46288   1.000000000e+00
     1.46302   1.000000000e+00
     1.46317   1.000000000e+00
     1.46332   1.000000000e+00
     1.46346   1.000000000e+00
     1.46361   1.000000000e+00
     1.46376   1.000000000e+00
     1.46390   1.000000000e+00
     1.46405   1.000000000e+00
     1.46419   1.000000000e+00
     1.46434   1.000000000e+00
     1.46449   1.000000000e+00
     1.46463   1.000000000e+00
     1.46478   1.000000000e+00
     1.46493   1.000000000e+00
     1.46507   1.000000000e+00
     1.46522   1.000000000e+00
     1.46537   1.000000000e+00
     1.46551   1.000000000e+00
     1.46566   1.000000000e+00
     1.46581   1.000000000e+00
     1.46595   1.000000000e+00
     1.46610   1.000000000e+00
     1.46625   1.000000000e+00
     1.46639   1.000000000e+00
     1.46654   1.000000000e+00
     1.46669   1.000000000e+00
     1.46683   1.000000000e+00
     1.46698   1.000000000e+00
     1.46713   1.000000000e+00
     1.46727   1.000000000e+00
     1.46742   1.000000000e+00
     1.46757   1.000000000e+00
     1.46771   1.000000000e+00
     1.46786   1.000000000e+00
     1.46801   1.000000000e+00
     1.46815   1.000000000e+00
     1.46830   1.000000000e+00
     1.46845   1.000000000e+00
     1.46859   1.000000000e+00
     1.46874   1.000000000e+00
     1.46889   1.000000000e+00
     1.46903   1.000000000e+00
