# Wavelength      transmission
#         um          unitless
     1.31165   0.000000000e+00
     1.31178   0.000000000e+00
     1.31191   0.000000000e+00
     1.31204   0.000000000e+00
     1.31218   0.000000000e+00
     1.31231   0.000000000e+00
     1.31244   0.000000000e+00
     1.31257   0.000000000e+00
     1.31270   1.000000000e+00
     1.31283   1.000000000e+00
     1.31296   1.000000000e+00
     1.31309   1.000000000e+00
     1.31323   1.000000000e+00
     1.31336   1.000000000e+00
     1.31349   1.000000000e+00
     1.31362   1.000000000e+00
     1.31375   1.000000000e+00
     1.31388   1.000000000e+00
     1.31401   1.000000000e+00
     1.31415   1.000000000e+00
     1.31428   1.000000000e+00
     1.31441   1.000000000e+00
     1.31454   1.000000000e+00
     1.31467   1.000000000e+00
     1.31480   1.000000000e+00
     1.31493   1.000000000e+00
     1.31507   1.000000000e+00
     1.31520   1.000000000e+00
     1.31533   1.000000000e+00
     1.31546   1.000000000e+00
     1.31559   1.000000000e+00
     1.31572   1.000000000e+00
     1.31586   1.000000000e+00
     1.31599   1.000000000e+00
     1.31612   1.000000000e+00
     1.31625   1.000000000e+00
     1.31638   1.000000000e+00
     1.31651   1.000000000e+00
     1.31664   1.000000000e+00
     1.31678   1.000000000e+00
     1.31691   1.000000000e+00
     1.31704   1.000000000e+00
     1.31717   1.000000000e+00
     1.31730   1.000000000e+00
     1.31744   1.000000000e+00
     1.31757   1.000000000e+00
     1.31770   1.000000000e+00
     1.31783   1.000000000e+00
     1.31796   1.000000000e+00
     1.31809   1.000000000e+00
     1.31823   1.000000000e+00
     1.31836   1.000000000e+00
     1.31849   1.000000000e+00
     1.31862   1.000000000e+00
     1.31875   1.000000000e+00
     1.31889   1.000000000e+00
     1.31902   1.000000000e+00
     1.31915   1.000000000e+00
     1.31928   1.000000000e+00
     1.31941   1.000000000e+00
     1.31954   1.000000000e+00
     1.31968   1.000000000e+00
     1.31981   1.000000000e+00
     1.31994   1.000000000e+00
     1.32007   1.000000000e+00
     1.32020   1.000000000e+00
     1.32034   1.000000000e+00
     1.32047   1.000000000e+00
     1.32060   1.000000000e+00
     1.32073   1.000000000e+00
     1.32086   1.000000000e+00
     1.32100   1.000000000e+00
     1.32113   1.000000000e+00
     1.32126   1.000000000e+00
     1.32139   1.000000000e+00
     1.32153   1.000000000e+00
     1.32166   1.000000000e+00
     1.32179   1.000000000e+00
     1.32192   1.000000000e+00
     1.32205   1.000000000e+00
     1.32219   1.000000000e+00
     1.32232   1.000000000e+00
     1.32245   1.000000000e+00
     1.32258   1.000000000e+00
     1.32272   1.000000000e+00
     1.32285   1.000000000e+00
     1.32298   1.000000000e+00
     1.32311   1.000000000e+00
     1.32324   1.000000000e+00
     1.32338   1.000000000e+00
     1.32351   1.000000000e+00
     1.32364   1.000000000e+00
     1.32377   1.000000000e+00
     1.32391   1.000000000e+00
     1.32404   1.000000000e+00
     1.32417   1.000000000e+00
     1.32430   1.000000000e+00
     1.32444   1.000000000e+00
     1.32457   1.000000000e+00
     1.32470   1.000000000e+00
     1.32483   1.000000000e+00
     1.32497   1.000000000e+00
     1.32510   1.000000000e+00
     1.32523   1.000000000e+00
     1.32536   1.000000000e+00
     1.32550   1.000000000e+00
     1.32563   1.000000000e+00
     1.32576   1.000000000e+00
     1.32589   1.000000000e+00
     1.32603   1.000000000e+00
     1.32616   1.000000000e+00
     1.32629   1.000000000e+00
     1.32642   1.000000000e+00
     1.32656   1.000000000e+00
     1.32669   1.000000000e+00
     1.32682   1.000000000e+00
     1.32695   1.000000000e+00
     1.32709   1.000000000e+00
     1.32722   1.000000000e+00
     1.32735   1.000000000e+00
     1.32749   1.000000000e+00
     1.32762   1.000000000e+00
     1.32775   1.000000000e+00
     1.32788   1.000000000e+00
     1.32802   1.000000000e+00
     1.32815   1.000000000e+00
     1.32828   1.000000000e+00
     1.32842   1.000000000e+00
     1.32855   1.000000000e+00
     1.32868   1.000000000e+00
     1.32881   1.000000000e+00
     1.32895   1.000000000e+00
     1.32908   1.000000000e+00
     1.32921   1.000000000e+00
     1.32935   1.000000000e+00
     1.32948   1.000000000e+00
     1.32961   1.000000000e+00
     1.32974   1.000000000e+00
     1.32988   1.000000000e+00
     1.33001   1.000000000e+00
     1.33014   1.000000000e+00
     1.33028   1.000000000e+00
     1.33041   1.000000000e+00
     1.33054   1.000000000e+00
     1.33068   1.000000000e+00
     1.33081   1.000000000e+00
     1.33094   1.000000000e+00
     1.33107   1.000000000e+00
     1.33121   1.000000000e+00
     1.33134   1.000000000e+00
     1.33147   0.000000000e+00
     1.33161   0.000000000e+00
     1.33174   0.000000000e+00
     1.33187   0.000000000e+00
     1.33201   0.000000000e+00
     1.33214   0.000000000e+00
     1.33227   0.000000000e+00
