#  Wavelength      transmission
#          um          unitless
     0.918861   0.000000000e+00
     0.918953   0.000000000e+00
     0.919045   0.000000000e+00
     0.919137   0.000000000e+00
     0.919229   0.000000000e+00
     0.919321   0.000000000e+00
     0.919413   0.000000000e+00
     0.919505   0.000000000e+00
     0.919597   0.000000000e+00
     0.919689   0.000000000e+00
     0.919780   0.000000000e+00
     0.919872   0.000000000e+00
     0.919964   0.000000000e+00
     0.920056   1.000000000e+00
     0.920148   1.000000000e+00
     0.920241   1.000000000e+00
     0.920333   1.000000000e+00
     0.920425   1.000000000e+00
     0.920517   1.000000000e+00
     0.920609   1.000000000e+00
     0.920701   1.000000000e+00
     0.920793   1.000000000e+00
     0.920885   1.000000000e+00
     0.920977   1.000000000e+00
     0.921069   1.000000000e+00
     0.921161   1.000000000e+00
     0.921253   1.000000000e+00
     0.921345   1.000000000e+00
     0.921438   1.000000000e+00
     0.921530   1.000000000e+00
     0.921622   1.000000000e+00
     0.921714   1.000000000e+00
     0.921806   1.000000000e+00
     0.921898   1.000000000e+00
     0.921991   1.000000000e+00
     0.922083   1.000000000e+00
     0.922175   1.000000000e+00
     0.922267   1.000000000e+00
     0.922359   1.000000000e+00
     0.922452   1.000000000e+00
     0.922544   1.000000000e+00
     0.922636   1.000000000e+00
     0.922729   1.000000000e+00
     0.922821   1.000000000e+00
     0.922913   1.000000000e+00
     0.923005   1.000000000e+00
     0.923098   1.000000000e+00
     0.923190   1.000000000e+00
     0.923282   1.000000000e+00
     0.923375   1.000000000e+00
     0.923467   1.000000000e+00
     0.923559   1.000000000e+00
     0.923652   1.000000000e+00
     0.923744   1.000000000e+00
     0.923836   1.000000000e+00
     0.923929   1.000000000e+00
     0.924021   1.000000000e+00
     0.924114   1.000000000e+00
     0.924206   1.000000000e+00
     0.924298   1.000000000e+00
     0.924391   1.000000000e+00
     0.924483   1.000000000e+00
     0.924576   1.000000000e+00
     0.924668   1.000000000e+00
     0.924761   1.000000000e+00
     0.924853   1.000000000e+00
