# Wavelength      transmission
#         um          unitless
     1.56845   0.000000000e+00
     1.56861   0.000000000e+00
     1.56877   0.000000000e+00
     1.56893   0.000000000e+00
     1.56908   0.000000000e+00
     1.56924   0.000000000e+00
     1.56940   0.000000000e+00
     1.56955   0.000000000e+00
     1.56971   0.000000000e+00
     1.56987   0.000000000e+00
     1.57002   1.000000000e+00
     1.57018   1.000000000e+00
     1.57034   1.000000000e+00
     1.57049   1.000000000e+00
     1.57065   1.000000000e+00
     1.57081   1.000000000e+00
     1.57097   1.000000000e+00
     1.57112   1.000000000e+00
     1.57128   1.000000000e+00
     1.57144   1.000000000e+00
     1.57159   1.000000000e+00
     1.57175   1.000000000e+00
     1.57191   1.000000000e+00
     1.57207   1.000000000e+00
     1.57222   1.000000000e+00
     1.57238   1.000000000e+00
     1.57254   1.000000000e+00
     1.57269   1.000000000e+00
     1.57285   1.000000000e+00
     1.57301   1.000000000e+00
     1.57317   1.000000000e+00
     1.57332   1.000000000e+00
     1.57348   1.000000000e+00
     1.57364   1.000000000e+00
     1.57380   1.000000000e+00
     1.57395   1.000000000e+00
     1.57411   1.000000000e+00
     1.57427   1.000000000e+00
     1.57443   1.000000000e+00
     1.57458   1.000000000e+00
     1.57474   1.000000000e+00
     1.57490   1.000000000e+00
     1.57506   1.000000000e+00
     1.57521   1.000000000e+00
     1.57537   1.000000000e+00
     1.57553   1.000000000e+00
     1.57569   1.000000000e+00
     1.57584   1.000000000e+00
     1.57600   1.000000000e+00
     1.57616   1.000000000e+00
     1.57632   1.000000000e+00
     1.57647   1.000000000e+00
     1.57663   1.000000000e+00
     1.57679   1.000000000e+00
     1.57695   1.000000000e+00
     1.57710   1.000000000e+00
     1.57726   1.000000000e+00
     1.57742   1.000000000e+00
     1.57758   1.000000000e+00
     1.57774   1.000000000e+00
     1.57789   1.000000000e+00
     1.57805   1.000000000e+00
     1.57821   1.000000000e+00
     1.57837   1.000000000e+00
     1.57852   1.000000000e+00
     1.57868   1.000000000e+00
     1.57884   1.000000000e+00
     1.57900   1.000000000e+00
     1.57916   1.000000000e+00
     1.57931   1.000000000e+00
     1.57947   1.000000000e+00
     1.57963   1.000000000e+00
     1.57979   1.000000000e+00
     1.57995   1.000000000e+00
     1.58010   1.000000000e+00
     1.58026   1.000000000e+00
     1.58042   1.000000000e+00
     1.58058   1.000000000e+00
     1.58074   1.000000000e+00
     1.58089   1.000000000e+00
     1.58105   1.000000000e+00
     1.58121   1.000000000e+00
     1.58137   1.000000000e+00
     1.58153   1.000000000e+00
     1.58168   1.000000000e+00
     1.58184   1.000000000e+00
     1.58200   1.000000000e+00
     1.58216   1.000000000e+00
     1.58232   1.000000000e+00
     1.58248   1.000000000e+00
     1.58263   1.000000000e+00
     1.58279   1.000000000e+00
     1.58295   1.000000000e+00
     1.58311   1.000000000e+00
     1.58327   1.000000000e+00
     1.58343   1.000000000e+00
     1.58358   1.000000000e+00
     1.58374   1.000000000e+00
     1.58390   1.000000000e+00
     1.58406   1.000000000e+00
     1.58422   1.000000000e+00
     1.58438   1.000000000e+00
     1.58453   1.000000000e+00
     1.58469   1.000000000e+00
     1.58485   1.000000000e+00
     1.58501   1.000000000e+00
     1.58517   1.000000000e+00
     1.58533   1.000000000e+00
     1.58549   1.000000000e+00
     1.58564   1.000000000e+00
     1.58580   1.000000000e+00
     1.58596   1.000000000e+00
     1.58612   1.000000000e+00
     1.58628   1.000000000e+00
     1.58644   1.000000000e+00
     1.58660   1.000000000e+00
     1.58675   1.000000000e+00
     1.58691   1.000000000e+00
     1.58707   1.000000000e+00
     1.58723   1.000000000e+00
     1.58739   1.000000000e+00
     1.58755   1.000000000e+00
     1.58771   1.000000000e+00
     1.58787   1.000000000e+00
     1.58802   1.000000000e+00
     1.58818   1.000000000e+00
     1.58834   1.000000000e+00
     1.58850   1.000000000e+00
     1.58866   1.000000000e+00
     1.58882   1.000000000e+00
     1.58898   1.000000000e+00
     1.58914   1.000000000e+00
     1.58930   1.000000000e+00
     1.58945   1.000000000e+00
     1.58961   1.000000000e+00
     1.58977   1.000000000e+00
     1.58993   1.000000000e+00
     1.59009   1.000000000e+00
     1.59025   1.000000000e+00
     1.59041   1.000000000e+00
     1.59057   1.000000000e+00
     1.59073   1.000000000e+00
     1.59089   1.000000000e+00
     1.59104   1.000000000e+00
     1.59120   1.000000000e+00
     1.59136   1.000000000e+00
     1.59152   1.000000000e+00
     1.59168   1.000000000e+00
     1.59184   1.000000000e+00
     1.59200   1.000000000e+00
     1.59216   1.000000000e+00
     1.59232   1.000000000e+00
     1.59248   1.000000000e+00
     1.59264   1.000000000e+00
     1.59280   1.000000000e+00
     1.59295   1.000000000e+00
     1.59311   1.000000000e+00
     1.59327   1.000000000e+00
     1.59343   1.000000000e+00
     1.59359   1.000000000e+00
     1.59375   1.000000000e+00
     1.59391   1.000000000e+00
     1.59407   1.000000000e+00
     1.59423   1.000000000e+00
     1.59439   1.000000000e+00
     1.59455   1.000000000e+00
     1.59471   1.000000000e+00
     1.59487   1.000000000e+00
     1.59503   1.000000000e+00
     1.59519   1.000000000e+00
     1.59535   1.000000000e+00
     1.59551   1.000000000e+00
     1.59567   1.000000000e+00
     1.59582   1.000000000e+00
     1.59598   1.000000000e+00
     1.59614   1.000000000e+00
     1.59630   1.000000000e+00
     1.59646   1.000000000e+00
     1.59662   1.000000000e+00
     1.59678   1.000000000e+00
     1.59694   1.000000000e+00
     1.59710   1.000000000e+00
     1.59726   1.000000000e+00
     1.59742   1.000000000e+00
     1.59758   1.000000000e+00
     1.59774   1.000000000e+00
     1.59790   1.000000000e+00
     1.59806   1.000000000e+00
     1.59822   1.000000000e+00
     1.59838   1.000000000e+00
     1.59854   1.000000000e+00
     1.59870   1.000000000e+00
     1.59886   1.000000000e+00
     1.59902   1.000000000e+00
     1.59918   1.000000000e+00
     1.59934   1.000000000e+00
     1.59950   1.000000000e+00
     1.59966   1.000000000e+00
     1.59982   1.000000000e+00
     1.59998   1.000000000e+00
     1.60014   0.000000000e+00
     1.60030   0.000000000e+00
     1.60046   0.000000000e+00
     1.60062   0.000000000e+00
     1.60078   0.000000000e+00
     1.60094   0.000000000e+00
     1.60110   0.000000000e+00
     1.60126   0.000000000e+00
     1.60142   0.000000000e+00
